id,kind,title,excerpt,body,source,url,created_at,level,image_url,phonetic,is_hot,tags
19e72a97-050b-467a-b40d-2b4e7ed89ee3,idiom,Be in two minds about,,Be in two minds about after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
0ab9c2e7-e1e8-40c1-ad32-830c515c51b8,idiom,keep sb on their toes,,Please keep someone on their toes while I'm away.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
eb9c72ed-c5d3-4cf3-a2da-d55afb953a9c,idiom,for want of a better word,,We had to for want of a better word before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
47a1f21b-17b0-4fa8-b03e-1f377bd2b218,idiom,Comfortable as an old shoe,,We had to Comfortable as an old shoe before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
b3ec8401-19c8-4213-a6ad-fbe974ee92e6,idiom,a narrow escape,,We had to a narrow escape before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
fb1f9808-5879-4302-8ca4-ba0b4f6c793e,idiom,Miss the boat,упустить шанс,"If you don''t apply now, you''ll miss the boat.",Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,/images/idioms/B1/miss-the-boat.png,,false,{idiom}
f3b1cde6-9cb2-4184-9a84-763e5ddfa86a,idiom,be stuck in a rut,,Be stuck in a rut after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
36ac7927-77ae-4823-bb4c-7a81397cb21e,idiom,it's the last straw,,We had to it's the last straw before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
2a1fe803-3671-4243-93b2-deb01a13dd2e,idiom,politically correct,,We had to politically correct before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
fe2e2ecf-3672-4707-a401-8f9bef88140b,idiom,throw a curveball,,"After two hours of trying, he wanted to throw a curveball.",list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
84f80fa8-a434-4d23-83b7-754716cd5466,idiom,not have the ghost of a chance,,We had to not have the ghost of a chance before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
51cf9f9d-2889-4203-ad46-98cfe88d444f,idiom,Over My Dead Body,Только через мой труп,Over my dead body will I let you quit school.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
1bd0ee97-caf5-4055-9355-dfbfbf502da5,idiom,bore the pants off someone,,We had to bore the pants off someone before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
a6557e34-fb68-4d21-b829-6fce13551ad5,idiom,never/not do anything/things by halves,,We had to never/not do anything/things by halves before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
27e849fe-8ebb-44fd-bc83-1fbca4550b53,idiom,lose your temper,,We had to lose your temper before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
885d03ff-7fb0-4cb0-8660-eedd85ce5662,idiom,poke fun at,,We had to poke fun at before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
18bd8178-cf1a-4537-947e-8ace9d49c0bc,idiom,turn your hand to sth,,We had to turn your hand to something before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3cd57254-615e-4b7d-be8c-539e68213f70,idiom,at a (considerable) price,,We had to at a (considerable) price before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
bb22e2f8-b948-44ef-b940-5aaee9bcace1,idiom,Hit the road,,Her answer really Hit the road.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
0cc8c247-a30f-4fd0-8497-0ce6655a673c,idiom,as busy as a bee,,We had to as busy as a bee before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
680e5bf0-8afe-446a-a613-616859634b42,idiom,hold fire,,We had to hold fire before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
dbe9a018-b3b9-40f1-8c85-f0a3f2d8a72f,idiom,be snowed under,,Be snowed under after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
1d1bc9e9-578a-4f8b-9ae2-a21cef9f83cb,idiom,make light of,,We need to make light of before Friday.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
875b1cba-74d2-4585-b641-1ea1f077eac4,idiom,go places,,We had to go places before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
b0bf679f-b6f7-44b1-883a-0a341f839a87,idiom,dig deep into your pockets,,We had to dig deep into your pockets before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
97e72925-aa05-4451-87b4-afe8ab8f2de0,idiom,strike a chord,,We had to strike a chord before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
50403f97-db43-4721-9224-a9af2bb12283,idiom,shout your head off,,We had to shout your head off before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
240cb716-77de-47ae-9d5a-05e16aae9c5a,idiom,keep up appearances,,Please keep up appearances while I'm away.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
43226503-38e9-424e-9064-69f491ef075c,idiom,as light as a feather,,We had to as light as a feather before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
710b913d-c47c-4d8f-b1c7-45b2efd6cd04,idiom,Hang in there,держись,Hang in there—things will improve.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
e441a695-b622-46cf-9d9b-ff0315ebc42d,idiom,if push comes to shove,,We had to if push comes to shove before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
29eccc60-e5de-4e31-93f1-df0350c2b083,idiom,Go back to the basics,,We had to Go back to the basics before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
1542eaef-b39c-466c-83e0-7640484fd420,idiom,teach an old dog new tricks,,We had to teach an old dog new tricks before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
e82fca29-3b42-46e0-b3ee-d88df3b78860,idiom,the more the merrier,,We had to the more the merrier before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
14e5ac4d-790f-45f5-8e8d-4fab386d9ab8,idiom,a black hole,,We had to a black hole before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
5fdf5e3d-ed24-4605-95cd-4f734800d87d,idiom,not mince your words,,We had to not mince your words before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
40124612-d9f3-41f2-86fc-b76bf79ea1db,idiom,Method To My Madness,В этом безумии есть своя логика,Wait a second—there’s a method to my madness.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
7adffe8a-dbfb-4cdc-ba6b-dd41c3598352,idiom,Go down in flames,провалиться,The plan went down in flames.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
3c4b0582-24a6-4a4f-92b3-b742aa0677fd,idiom,be caught in the crossfire,,Be caught in the crossfire after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9032513f-18f3-43ff-9cef-3c232fc228b5,idiom,on the face of it,,We had to on the face of it before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
7be159d8-4316-4fb3-be20-ca979cab2c72,idiom,be on the run,,Be on the run after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
f742b629-dbaf-4a73-825b-eb42f108a256,idiom,get your foot in the door,,She get your foot in the door when she heard the bad news.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
e15bb8a4-1754-41eb-a2e2-6c1054421eb2,idiom,bring sth to a head,,We had to bring something to a head before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
2c02142c-59c0-41a2-932c-163dbda80c3b,idiom,leave a lot to be desired,,The detective promised to leave a lot to be desired.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
aa31d44b-02fb-4f58-b454-8fb117cabc24,idiom,That's life!,,"We often use 'That''s life!'"" in informal English.""",list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
7863441f-305a-418b-8c07-ead94cfa9914,idiom,work/go like a dream,,We had to work/go like a dream before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
d5549c6a-3e5f-4d76-8ba0-76a73a41a075,idiom,Put yourself in someone's shoes,поставить себя на место другого,Try to Put yourself in someone's shoes before you judge her.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B1,,,false,{idiom}
8f0f892e-4e5f-42eb-9633-e34f2b0bc88d,idiom,In the long run,в долгосрочной перспективе,"In the long run, it will pay off.",Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
173beb28-cc57-4a25-b125-82d8174aa6f6,idiom,find out how the land lies,,We had to find out how the land lies before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
cd287d25-c29f-4c7a-944b-dd321de4fdf0,idiom,the elephant in the room,,We had to the elephant in the room before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
1400337c-4225-4028-a8ef-062ea3f11a16,idiom,work like magic,,We had to work like magic before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
13e904a5-fb77-499b-aa92-d618ef057bfe,idiom,do the trick,,We had to do the trick before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
c3f7c968-a1c3-46d0-84a7-0c370dcfa713,idiom,take pot luck,,He decided to take pot luck and start his own business.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3ac13c2f-257c-4b6c-8712-66dd780c9a13,idiom,A Doubting Thomas,Фома неверующий,My brother is a doubting Thomas and checks every fact himself.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
4b122589-1cd0-47c8-97f6-621d620d4ab3,idiom,bring sth to light,,We had to bring something to light before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ac175e3c-d408-4385-912e-e6bf1e5d89fd,idiom,upper-crust,,We had to upper-crust before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
c1ac8fa3-7bf2-4458-82bf-ba7d9d9107df,idiom,at your fingertips,,We had to at your fingertips before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
1f90d081-5ac3-484d-b831-d78594dfbd2a,idiom,The show isn't over until the fat lady sings,,The show isn't over until the fat lady sings.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
0a7efd8f-3b7e-40c3-8c92-aa6076ecdef3,idiom,be all talk (and no action),,Be all talk (and no action) after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
c89f6bf0-a830-4ffe-bb87-6a0a89a7907b,idiom,make a real pig of yourself,,We need to make a real pig of yourself before Friday.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
a11cbb68-b6f2-4887-bc49-3116d7bdff6c,idiom,come (back) down to earth with a bang/bump/jolt,,We had to come (back) down to earth with a bang/bump/jolt before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
694228c9-e99d-4fbe-a937-ddb0d5f7ac1c,idiom,make up for lost time,,We need to make up for lost time before Friday.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
f92fa683-a427-4234-8182-e54d09fe64f0,idiom,not bat an eyelid,,We had to not bat an eyelid before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
41676af1-feea-4d92-ae99-a8ebf57c35d8,idiom,have a lot to answer for,,Have a lot to answer for because of that comment.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
c313ab47-fcb7-46da-8066-6789281dcce1,idiom,A storm in a teacup,буря в стакане воды,"It was only a storm in a teacup, not a real crisis.",list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B1,,,false,{idiom}
fce88a06-5a1a-4292-b701-c8552e31c4f2,idiom,in the doghouse,,We had to in the doghouse before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3c47a8ee-4029-4a94-bfe3-99cedfc9dc40,idiom,keep/hold sb at arm's length,,We had to keep/hold someone at arm's length before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
f46eef74-9019-4961-872a-5217510c1344,idiom,be thick/thin on the ground,,Be thick/thin on the ground after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
553452a8-cf03-43cc-9070-1acff9ded160,idiom,You scratch my back and I'll scratch yours,,We had to You scratch my back and I'll scratch yours before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
4717d1f9-584a-4358-86fc-e292b38c66e5,idiom,put out feelers,,Try to put out feelers before you judge her.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
c0e4e39e-6400-4012-852d-70f3c1a44b32,idiom,your life is in sb's hands,,Your life is in someone's hands.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3452f8f9-dd88-4346-ae0d-b59b92ac98b4,idiom,a vicious circle,,We had to a vicious circle before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
22103037-9640-4104-938a-4471ad758b82,idiom,keep yourself to yourself,,Please keep yourself to yourself while I'm away.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
69fab31b-2478-463e-a5fa-38574522b8e5,idiom,two-time sb,,We had to two-time someone before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
5ca7048c-e1e1-4331-84e3-23d66c7b988b,idiom,be on top of the world,,Be on top of the world after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
4ddd9a06-b29a-41a4-835c-547559582359,idiom,lie through your teeth,,We had to lie through your teeth before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
e4216ca3-c700-44b8-b8be-79a8597b2f22,idiom,the law of the jungle,,We had to the law of the jungle before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ebea8df7-8cb5-46a2-8b82-0c2e3e93b934,idiom,in the blink of an eye,,We had to in the blink of an eye before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
952ab042-10aa-4478-8ddc-83f272bd2ac5,idiom,go in one ear and out the other,,We had to go in one ear and out the other before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
0dc1da6c-4a94-4e67-bb5d-98f667d48103,idiom,climb to the top of the career ladder,,Climb to the top of the career ladder.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
d59d5c3e-75fe-43c7-9448-b8c9058b599b,idiom,Pull yourself together,возьми себя в руки,Pull yourself together and focus.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
3bc1ed6f-33de-4cee-8573-acc019ed68f7,idiom,be on the back burner,,Be on the back burner after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
7aee12d0-0e1c-4c55-83c2-62de560fa70e,idiom,get/go beyond a joke,,We had to get/go beyond a joke before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3de1a876-126a-4c98-b5a2-8486b5dcddef,idiom,be out on a limb,,Be out on a limb after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
7fe50468-d35b-482d-9bc4-f1fd7e741f9f,idiom,be out of your depth,,Be out of your depth after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
a88af0fa-9627-43b6-8848-d255aeb46166,idiom,safe and sound,,We had to safe and sound before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
2aa04a42-617f-4836-a0a4-630739a240d8,idiom,run/go/work like clockwork,,We had to run/go/work like clockwork before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
694b6ad2-9397-4635-8a28-cf5698958678,idiom,be up in the air,,Be up in the air after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3b73eb88-7ddf-4b73-9578-90826753269f,idiom,be a load weight off your mind,,Be a load weight off your mind after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
85b36bed-d8f5-44a9-b985-4e7e01c02b8b,idiom,get/be/stay in touch with sb,,We had to get/be/stay in touch with someone before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
33e87cb7-3112-4e2d-93fb-08b347aa0830,idiom,wear your heart on your sleeve,,We had to wear your heart on your sleeve before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
cae9da22-615a-41c6-b3fd-9594347851f1,idiom,grit your teeth,,We had to grit your teeth before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
4a0913fa-3620-4f80-9530-2d14da3b4087,idiom,take a back seat,,He decided to take a back seat and start his own business.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ff196b9d-d2e4-42cd-80aa-fc2fe0ec06ce,idiom,make all the difference,,We need to make all the difference before Friday.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
29dff194-7f11-4d6a-a455-c8a5c528d1a9,idiom,look like something the cat dragged/brought in,,Look like something the cat dragged/brought in after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
a27e2e39-ee7c-473f-aac0-f5314717154f,idiom,go hand in hand,,We had to go hand in hand before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
dc3613ed-74ab-4847-832b-5061090a991b,idiom,pluck a number out of the air,,We had to pluck a number out of the air before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
c3330bb8-bb6d-4a68-94a9-b7ff2374df97,idiom,call sb's bluff,,"It's getting late, so let's call someone's bluff.",list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
a0e5f0ae-a5d5-4970-9d15-9cce6082943f,idiom,open your heart,,We had to open your heart before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
4fc36763-8c0f-4022-aea7-dc948746b359,idiom,a figment of your imagination,,We had to a figment of your imagination before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
23e507fb-e035-4ac1-9fef-d745afad9dc0,idiom,Feeding Frenzy,Ажиотажная атака; нездоровый ажиотаж,The tabloids entered a feeding frenzy after the scandal.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
31d72b7f-7a49-40f4-b3ba-2168a8c7b4e2,idiom,Be in the same boat,,Be in the same boat after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
b35dbacb-f489-4859-a691-711fc2df0283,idiom,be out of touch with,,Be out of touch with after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
5b76dc31-112e-4bca-aa0b-cec415bac090,idiom,small talk,,We had to small talk before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
2887e780-e378-4c12-a9a8-3ef347940a56,idiom,a guinea pig,,We had to a guinea pig before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
b64ae483-9bc0-4c73-ac53-6bf361d21aee,idiom,give sb the benefit of the doubt,,We had to give someone the benefit of the doubt before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
5773c885-2102-4fd3-975f-7e8d3b1852bf,idiom,a pillar of society,,We had to a pillar of society before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
58114149-8c96-4d99-9267-0634728ae79e,idiom,steer a middle course,,We had to steer a middle course before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
fea9b4b1-e8dd-4bb8-9324-4356d804f9c1,idiom,bring sth home to sb,,We had to bring something home to someone before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
1c1cdc1e-0aca-4638-bb85-6033fc7d9c0c,idiom,keep an open mind,,Please keep an open mind while I'm away.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
d2b1bd30-d0c7-4401-ab1a-335c17b0b4e2,idiom,Twist someone's arm,уговорить,I had to Twist someone's arm to get him to come with us.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B1,,,false,{idiom}
c567fab1-37a7-4009-b7cf-45f9853613c5,idiom,bring a lump to your throat,,We had to bring a lump to your throat before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
fa774625-1fff-452c-b09f-f3b13610fdbf,idiom,Good Samaritan,Добрый самаритянин,A good Samaritan returned my lost wallet.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
acf8964d-f3f1-456a-99a8-8ffa03f02b12,idiom,at the top of sb's/the agenda,,We had to at the top of someone's/the agenda before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
f352ebbc-0e35-47d8-a1e6-c74282f555a1,idiom,like a bat out of hell,,We had to like a bat out of hell before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
fb33e020-1697-42a8-932a-d1e0c397b08b,idiom,shed some light on,,We had to shed some light on before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
685e0b9b-a407-4878-a86e-1e5eb7706d5f,idiom,Can't Cut The Mustard,Не справляться; не тянуть,"He’s friendly, but he can’t cut the mustard in a high-pressure role.",engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C2,,,false,{idiom}
6791711b-e7df-4e6a-9360-008d21050cb0,idiom,Walk on eggshells,ходить по тонкому льду,We had to Walk on eggshells before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B1,,,false,{idiom}
ca562c16-25ff-4999-b7ef-b5b1106fb3db,idiom,Such is life!,,"We often use 'Such is life!'"" in informal English.""",list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ef8e385b-d042-4e9e-8075-a4c2b15d4e18,idiom,as bold as brass,,We had to as bold as brass before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
13ba3a13-db65-4c42-96cb-00298ccabbca,idiom,an acid test,,We had to an acid test before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ae4650b5-bafc-49ac-a988-434ea3a86a58,idiom,get your head (a)round,,She get your head (a)round when she heard the bad news.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
7a381caa-5ea3-480b-ae4f-0a0b6655bd7f,idiom,Let the cat out of the bag,выболтать секрет,He let the cat out of the bag about the surprise.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
17f72ca8-27ef-4a0c-b886-076385200ec3,idiom,wet behind the ears,,We had to wet behind the ears before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
21d466a3-541d-46d3-b53b-e01d8cc70f48,idiom,be green with envy,,Be green with envy after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
91fea302-70d2-4d85-bf4f-8c88e8adb633,idiom,Break the bank,разориться,Buying that car would break the bank.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
53defc58-7e9b-4e3c-8ae4-e9d3faf7bacb,idiom,take sb/sth for granted,,He decided to take someone or something for granted and start his own business.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
d7297060-08b3-4913-8a2b-77f4b6d4b9e5,idiom,cut a long story short,,Don't cut a long story short when safety is involved.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
fc80f123-e8cd-4120-b3b4-264404d7b0e3,idiom,It's no good / There's no point crying over spilt milk,,We had to It's no good / There's no point crying over spilt milk before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
6a97e950-2d3e-4c61-9d50-124de9189a8a,idiom,the (whole) shebang,,We had to the (whole) shebang before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
e132b0f1-b509-42dc-869a-b2f3be9ae58a,idiom,too many cooks,,We had to too many cooks before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
